Lib_Name,Source,mean_fog_index
hotpath,bottom,21.436037339164074
html-comment-regex,top,14.59538579067991
html-pipe,bottom,19.462620095178234
html-webpack-harddisk-plugin,middle,15.192723638180912
htmlizer,bottom,19.464367816091958
http,middle,11.766274509803923
http-errors,top,17.15966874027132
http-proxy-middleware,top,13.400372707222425
http-proxy-noCrash,bottom,17.83909345389482
http-request-builder,bottom,19.688816311483464
hugo-bin,middle,18.055151515151515
humanb,bottom,18.71848832019045
humanize-string,middle,19.70176582038651
husky,top,19.11808843375407
i18next-sprintf-postProcessor,middle,20.8408658008658
i18next-xhr-backend,middle,18.761481481481482
ice-cap,middle,16.349394435351883
iconify,bottom,14.866703790344834
icss-utils,top,21.29654259718776
iffi,bottom,18.926192614587215
iframe-api,bottom,20.151201047015
ify,bottom,18.76998389694042
imagemin-cli,middle,20.62837837837838
imagemin-jpeg-recompress,middle,22.143931137615347
imapseagull,bottom,21.829113830181683
immer,top,20.665331515426956
impersonate,bottom,22.49800865800866
import-cwd,top,16.456350743547144
import-from,top,15.15286226105448
import-glob-loader,middle,17.140105820105823
import-lazy,top,15.005236167341431
in-publish,top,17.46473392034302
indent-string,top,14.952223886725037
indexeddb-mock,bottom,23.082820191906553
infer,bottom,17.206437386046307
inflight,top,15.827638192128822
inject-lr-script,middle,17.862565641410356
injectify-view,bottom,23.39616684115967
innkeeper-storememory,bottom,18.202430081312414
int64-buffer,middle,17.086176046176046
internal-ip,top,14.590647206250924
interpret,top,23.5856330749354
invariant,top,16.820468745346794
invert-kv,top,14.647404250728234
ioBroker.js-controller,bottom,22.36279069767442
ios-icon-resize,bottom,19.85857448784278
ios-splash-generate,bottom,19.225444528602424
iostreams,bottom,18.771255411255414
ip-regex,top,16.05823953823954
ipod,bottom,19.716561906814007
iputil,bottom,19.665691699604743
is-absolute,top,14.207592385218367
is-absolute-url,top,14.88361750862091
is-accessor-descriptor,top,18.725635227256
is-async-supported,middle,16.315038759689923
is-binary-path,top,14.963481196762274
is-buffer,top,11.24928555330178
is-builtin-module,top,10.761553884711779
is-ci,top,17.812529663028002
is-class,middle,13.813572600941024
is-data-descriptor,top,18.34605779868938
is-descriptor,top,17.698559235927657
is-directory,top,14.618544232922734
is-dotfile,top,14.95579576475341
is-equal-shallow,top,15.454483559807198
is-extendable,top,16.361339712918664
is-finite,top,10.011373683787477
is-fullwidth-code-point,top,19.37945442025531
is-generator-fn,top,14.759038295261206
is-glob,top,14.800423280423283
is-invalid-path,middle,16.125005291804356
is-it-purple,bottom,14.29871917556128
is-keyword,bottom,13.960708327676972
is-localhost,bottom,16.36095238095238
is-my-json-valid,top,16.960317460317462
is-npm,top,12.420584795321638
is-number,top,10.452452895136549
is-obj,top,12.073419913419915
is-odd,top,12.964659396238346
is-online,middle,15.11274076855472
is-path-cwd,top,12.624527629233512
is-path-in-cwd,top,14.568888888888889
is-path-inside,top,14.316784836784839
is-plain-obj,top,16.278250448738255
is-primitive,top,17.477532459792428
is-regexp,top,16.07897926634769
is-relative,top,15.211045100828382
is-root,top,14.404746745652758
is-stream,top,14.527220081505794
is-svg,top,12.399120879120881
is-travis,middle,15.455599472990778
is-type-of,middle,17.294997029114676
is-typedarray,top,15.634283738313787
is-valid-path,middle,15.432781954887218
is-windows,top,12.940352789764555
isModule,bottom,13.533250773993808
isansi,bottom,13.923622083622087
isexe,top,12.78852633767245
iso-http,bottom,12.195783499490593
isobject,top,11.601693896161983
isomorphic-form-data,middle,16.601070505721673
isstream,top,13.235209235209236
issuemd,bottom,16.38265682127751
istanbul-instrumenter-loader,top,19.03499860763019
istanbul-threshold-checker,middle,18.40459289248763
itbit,bottom,19.265977281629457
jQuerySimpleMask,bottom,15.401578800897017
jasmine-jsonpath,bottom,16.34769230769231
jasmine-n-matchers,bottom,20.58518518518519
javascript-sdk,middle,20.60306951926345
jekyll-meta-from-markdown,bottom,16.523294483294485
jenny,bottom,17.61695207812855
jhipster-core,middle,21.155739845009624
jisonify,bottom,15.537769816390508
joi-assert,middle,18.452848777631385
joi-machine,bottom,17.75737642761544
join-path,middle,15.516629739428927
jpeg-recompress-bin,middle,21.67906184777153
jpegoptim-bin,middle,22.562828282828285
jqueue,bottom,16.970756225626054
js-commons,bottom,21.3606995448951
js-ipld-dag-cbor,middle,20.550364145658268
js-libp2p-crypto,middle,22.459487179487176
js-m4,bottom,19.553411118737134
js-multiaddr,middle,21.45038003178606
js-multihash,middle,20.671106521035767
js-peer-id,middle,18.294953325342345
js-peer-info,middle,21.938784487062534
js-sha256,middle,15.812524996965227
js-symbol-tree,top,19.05002111709429
jsdelta,bottom,18.168835276045904
jsdoccer,bottom,20.54030118030118
jshint-reporter-bamboo,bottom,20.24664437012263
json-fling,bottom,15.16561285324013
json-readdir-stream,bottom,16.156190476190478
json-schema-view,bottom,17.67184252062301
json-silo,bottom,16.82484221092917
json-stringify-pretty-compact,middle,17.779569995222168
json-web-crawler,bottom,15.471799779168203
jsonist,middle,10.133645866328795
jsos-util,bottom,17.7686096382703
jstransformer-markdown-it,middle,16.502899262899263
jthoober,bottom,22.019387923904056
jwt,middle,13.910000000000002
jxt-atom,bottom,20.722504351440524
kardia,bottom,17.700802871837357
karma-bamboo-reporter,bottom,19.369008262921305
karma-chai-factories,bottom,19.936078151331703
karma-chai-js-factories,bottom,21.564941536302673
karma-electron,middle,19.848359966358284
karma-gzip-preprocessor,bottom,15.931143451143452
karma-jasmine-cucumber,bottom,22.654348147747164
karma-jasmine-jquery,middle,16.574574903690348
karma-jenkins-reporter,middle,20.02644787644788
karma-lodash-template-preprocessor,bottom,16.577421033073207
karma-ng-server-side-template2js-preprocessor,bottom,18.77475935828877
karma-nunjucks,bottom,18.185118743149435
karma-sets,bottom,17.84913201681077
karma-systemjs,middle,15.178167641325539
karma-tap-reporter,middle,19.833706004140787
karma-webpack,top,19.292115806898416
ketch,bottom,17.307964685586718
key-remap,bottom,17.649732103645146
keystone,bottom,19.866381914964748
kimi,bottom,17.977965131123028
kind-of,top,13.029368770764119
kindle-periodical,bottom,21.37745173745174
kiss,bottom,20.005714285714287
kmath,bottom,22.300212664301473
kmp-matcher,bottom,17.879193221148107
knex-schema-builder,bottom,17.135337442705865
knockout-else,bottom,17.72541218637993
knowhow,bottom,20.208240262153307
koa-barista,bottom,16.594735995711606
koa-connect,middle,22.912840722495897
koa-helmet,middle,16.44945812807882
koa-nunjucks,bottom,22.47764235764236
koa-passport,middle,18.71520617313721
koala,middle,17.494358974358978
konva,middle,18.178863049095607
krampus,bottom,17.949384121378383
lag,bottom,19.28038647342995
laravel-mix,top,17.631905492881103
lark-bootstrap,bottom,24.96041721563461
lark-log,bottom,17.478065612954268
lark-router,bottom,16.686921657154215
lark-views,bottom,20.238642350557246
lasercat-workshop,bottom,19.74830030643984
latest-version,top,16.46426285095648
latex-watcher,bottom,20.9571650055371
lazy-cache,top,22.733627853627855
lcd-pcf8574,bottom,15.268571428571429
lcid,top,15.388002636783124
led-canvas-fonts,bottom,17.294517374517376
lego-client,bottom,21.45949579831933
leinwand,bottom,24.879889824672922
leo-platform-arduino,bottom,22.76952380952381
less-runner,bottom,16.838546921627795
less-stream,bottom,16.102307692307694
level-fancy,bottom,21.269633418584828
level-random,bottom,17.50919434936265
level-rest,bottom,16.245506072874498
leven,top,17.664297868892312
levenshtein-edit-distance,middle,20.941375168011326
libphonenumber-js,middle,17.49184585395112
libreoffice-convert,bottom,18.314237262472556
license-gen,bottom,17.47602282148309
licensify,middle,20.99825951825952
lightbox,bottom,18.852070874861575
line-length.js,bottom,17.655381204161692
linerstream,middle,16.279826396961948
lines-and-columns,middle,15.864761904761906
lintspaces-cli,middle,15.897698623215865
liquid-fire,middle,20.39245867473614
load-grunt-configs,middle,21.325166511048867
load-json-file,top,15.162977841543121
loader-runner,top,14.605386192754617
loadjs,middle,16.22715821812596
log-symbols,top,19.933225806451613
logbrok,bottom,18.50084363966717
loglog-server-mongodb,bottom,15.641209880538039
longest,top,12.026379621549902
lookup-deps,bottom,15.967140929246193
loopback-component-passport,middle,16.297174202065843
loopback-connector-kafka,bottom,19.76571428571429
loopback-phase,middle,21.7634070144415
loopback-swagger,middle,22.56615384615385
loose-envify,top,24.549839206801504
loud-rejection,top,21.223473389355743
lowercase-keys,top,14.033737939620291
lru-memoize,middle,22.25984496124031
ls-fs,bottom,18.22827710568679
m-date-picker,middle,17.205939278937382
m-picker,middle,17.390675990675994
m3u8downloader,bottom,18.586691236691237
machine,middle,16.836825072772633
map-cache,top,18.368223536720418
map-obj,top,15.598805632148961
map-props,middle,17.013780737679163
map-visit,top,14.063162078191379
markdown-extensions,middle,19.972291364221682
markdown-it-abbr,middle,19.93
markdown-it-attrs,middle,21.144374194122094
markdown-it-deflist,middle,15.612857142857143
markdown-it-mark,middle,17.18501299718691
markdown-it-sup,middle,17.945065065065066
markdown-it-table-of-contents,middle,18.36773514814705
marko,middle,20.40748538011696
match-at,middle,15.998665502669017
md5.js,top,15.548898553204788
meanio,middle,15.216559274953875
media-typer,top,18.532890899949724
mem,top,18.954797588285963
memfs,middle,15.562293906810037
memory-fs,top,13.487503254259684
menubar,middle,18.297659495087675
meow,top,17.70077922077922
merge2,top,12.477822569587278
merkle-lib,middle,18.87333543250416
method-override,top,19.32271002710027
micromatch,top,14.353991133991135
miller-rabin,top,17.996052449965497
mime-db,top,17.011891891891892
mime-types,top,17.205643319161343
mimic-fn,top,15.457470457470459
minimalistic-assert,top,17.55655340300502
minimalistic-crypto-utils,top,24.144716144716146
mississippi,top,16.90640969972277
mixin-deep,top,18.106628733997155
mixin-object,top,17.00302689180738
mocha-clean,middle,15.748967428967429
mocha-eslint,middle,16.799626613924346
mocha-fivemat-progress-reporter,middle,20.268131868131867
mocha-text-cov,middle,14.633902593295383
mocha.parallel,middle,16.781844701844705
mochawesome-report-generator,middle,19.962541806020067
modify-babel-preset,middle,21.306951357722475
mongoose-deep-populate,middle,19.189763803601885
morgan,top,13.748234575913944
mount-point,middle,22.243365637442718
msgpack-lite,middle,20.084845269672858
multicast-dns,top,20.294568854568855
multicast-dns-service-types,top,17.531481645289695
multipipe,top,16.689226139458697
multireducer,middle,24.30780559620685
nanomatch,top,13.231396147711937
nash,middle,19.766684166179257
nativescript-dev-webpack,middle,22.00381549484998
nativescript-hook,middle,23.654448600072723
ncname,top,16.83319059182437
neo-async,top,18.408989642368578
ngtemplate-loader,middle,19.34385162045381
node-MarkerWithLabel,middle,13.924118404118406
node-accept-language,bottom,17.660600575894698
node-adif,bottom,19.888805728805732
node-ansi,bottom,15.376406926406926
node-app-root-dir,middle,16.74690378476972
node-app-root-path,top,14.91588201272412
node-areacodes,bottom,19.463394383394384
node-argx,middle,18.046335128286348
node-artstack,bottom,17.15088455404245
node-assetmanager,middle,17.80607103343946
node-basecontroller-core,bottom,19.19265634972952
node-bcat,bottom,20.133702169863163
node-bcrypt-pbkdf,top,15.418227086821886
node-benchmarks,bottom,17.881747327852377
node-cmd,middle,11.452342582256588
node-comment-json,middle,13.467198298777248
node-constant-contact,bottom,21.654875821852567
node-cross-spawn,top,17.98275862068966
node-ddate,bottom,16.89643294471939
node-directory-tree,middle,18.192208575737986
node-dom-urls,top,16.8267926511753
node-elm-compiler,middle,13.805578747628084
node-engine-light,bottom,16.468305637015312
node-fetch-politely,bottom,22.501606770367722
node-file-index,bottom,18.682801769856408
node-file-lookup,bottom,15.942164853402176
node-fixturify,middle,16.494187192118225
node-flipr,bottom,14.718885172798219
node-fx-runner,middle,18.21177045177045
node-gcm-cli,bottom,18.713582649234827
node-get-all-js-files,bottom,21.303642681583188
node-google-alerts,bottom,17.793091911901982
node-har-validator,top,14.981744861744863
node-hertz,bottom,18.472529152688903
node-homedir,middle,16.434467688550406
node-html-pdf,middle,13.611802298660871
node-http-verror,bottom,17.035017690076636
node-ifconfig-parser,bottom,20.840742705570293
node-inst,bottom,16.97572941362415
node-jl,bottom,14.578012525109301
node-jscrap,bottom,15.762142402809925
node-json-rest-client,bottom,16.319652716621356
node-jwks-rsa,middle,17.951113973745557
node-klaw,top,15.097730009454148
node-language-detect-exec,bottom,18.856655754967775
node-language-detect-spawn,bottom,16.016266377666167
node-language-exec,bottom,18.73478453510351
node-language-spawn,bottom,19.488105771675567
node-lazy-api,bottom,15.902674211425879
node-lei-routes-sort,bottom,15.92984025449142
node-lintspaces,middle,14.932358468010642
node-local-config,bottom,19.682838856193573
node-logentries-retrieving-log,bottom,19.139361261618433
node-logify,bottom,17.035817515817516
node-lru-cache-cluster,bottom,17.11810600717433
node-macaddress,top,14.658654541492073
node-manage-path,middle,18.162942282942282
node-multispinner,middle,20.762908258286103
node-os,middle,15.802164502164505
node-parse-numeric-range,middle,17.341864264100288
node-pn,top,18.47869259186395
node-rand-token,middle,19.65540280857354
node-sshpk,top,16.924574684574687
node-test-runner,middle,15.971244533621444
node-tmp-sync,middle,18.410905067747173
node-url,top,15.329308094780846
nodejs-depd,top,16.98543810506659
nodejs-driver,middle,20.42830782120294
nodejs-fluent-validator,bottom,18.867491653170227
nodejs-is-writable-stream,bottom,14.39669122676546
normalize-newline,middle,18.390938458845437
normalize-path,top,20.282947935528583
normalize-range,top,17.11026412184307
normalize-url,top,22.034453781512603
npm-git-info,middle,18.88090089225757
npm-installer,middle,20.237425997425998
npm-name,middle,15.171428571428573
npm-prepublish,middle,15.622209905488074
npm-run-path,top,14.542694182862487
npm-utils,middle,19.650786939159033
npmi,middle,17.409101541733122
nth-check,top,17.78739926739927
num2fraction,top,14.707936507936509
number-is-nan,top,11.710365272208591
nyc,top,17.66998005767106
object-assign,top,16.70151503419796
object-hash,top,15.952781861101972
object-visit,top,19.77777777777778
object.assign,top,13.854023694023695
object.defaults,top,15.633154044987077
object.omit,top,20.010020703933748
object.pick,top,16.944929544929543
offset-buffer,top,17.89896564072856
on-headers,top,14.389357747236854
opt-cli,middle,18.584923526512828
opt-merger,middle,23.00853156309546
optimize-css-assets-webpack-plugin,top,17.280330858895066
original,top,17.900679064577485
os-homedir,top,13.143434343434345
os-locale,top,10.720065359477125
output-file-sync,top,16.560533371567853
package-deps,middle,18.406715389873284
package-json,top,14.807801996582487
package-json-versionify,middle,15.145714285714286
pako,top,17.67615984405458
pal,middle,17.73430413979613
parse-asn1,top,12.53327134690952
parse-filepath,top,17.47375825022884
parse-gitignore,middle,14.854465894465898
parse-json,top,14.075663082437279
parse-mongo-url,middle,20.86417978231932
parse-torrent,middle,12.781510533089483
parse-unit,middle,17.403740424916897
parseurl,top,15.390705755923147
partialify,middle,16.500310312993243
particles.js,middle,24.560394088669952
path-exists,top,13.712790493843126
path-is-absolute,top,13.989701702668867
path-key,top,14.385185185185184
path-loader,middle,18.354019164394092
path-parse,top,14.864916344916347
path-type,top,13.51726842734266
pbkdf2,top,19.425180816246286
peek-stream,middle,18.363686635944703
pem-jwk,middle,16.20033931775217
perfectionist,middle,21.155749022725768
phridge,middle,16.44430750077809
pify,top,17.206329966329967
pkg-dir,top,12.138491918925357
pkg-up,top,12.856843153313742
plexer,middle,21.256662996314567
plugin-host-resize,bottom,18.79091575091575
point-geometry,middle,21.38857142857143
postcss-calc,top,18.400392533117877
postcss-css-variables,middle,17.521871436654045
postcss-custom-media,top,20.891893171061533
postcss-custom-properties,top,21.591192723207747
postcss-custom-selectors,top,17.5178835978836
postcss-devtools,middle,18.133996842675714
postcss-easings,middle,16.139227693057094
postcss-filter-plugins,top,19.074155474155475
postcss-font-variant,top,19.323124434062652
postcss-functions,middle,17.982985997454087
postcss-import,top,14.579751874142119
postcss-initial,top,18.497562824055677
postcss-inline-svg,middle,19.661235383783968
postcss-media-minmax,top,18.10872210953347
postcss-message-helpers,top,20.047154604515924
postcss-modules-local-by-default,top,19.87795574795575
postcss-modules-scope,top,19.001598890542162
postcss-modules-values,top,14.053919413919413
postcss-opacity,middle,18.499001349527667
postcss-parser-tests,middle,14.817962760701098
postcss-prefix-selector,middle,15.725858262443628
postcss-selector-matches,top,21.238516254986845
postcss-selector-not,top,20.98674146797569
postcss-selector-parser,top,19.307270210344218
postcss-value-parser,top,22.995169082125607
prebuild,middle,19.435555555555556
prepend-http,top,16.777049642566887
prepush,middle,12.683344132689447
preserve,top,18.467912789636927
prettier,top,20.47380952380953
pretty-bytes,top,16.833143428285858
process-nextick-args,top,20.621388047390248
prom-client,middle,15.291428571428574
promises-es6,middle,18.542861169837913
prompt-sync,middle,12.935050985673417
prop-types,top,16.02802197802198
protractor-jasmine2-screenshot-reporter,middle,19.47027260771683
proxy-addr,top,17.97346485522956
pseudomap,top,19.960306706189062
publicEncrypt,top,15.7247366064063
pug-cli,middle,13.807586819674105
pumpify,top,14.992091503267975
purifycss,middle,19.313602526505754
purifycss-webpack,middle,17.61853824429467
pushdata-bitcoin,middle,16.982247431776646
python-shell,middle,13.160456966638634
qs,top,13.382530963583596
querystringify,top,15.139588847331035
queue-anim,middle,19.944319573255747
random-item,middle,13.287792207792208
randomatic,top,21.046658797298186
randombytes,top,21.722987736900784
rc-config-loader,middle,17.917422126745436
reInterval,middle,20.29181419228452
react-a11y,middle,24.02394341290893
react-beautiful-dnd,middle,22.2349467398836
react-burger-menu,middle,21.705674176599768
react-click-outside,middle,15.046297551454273
react-collapse,middle,20.518476692389736
react-component-gulp-tasks,middle,18.861672240802676
react-dock,middle,19.174227935688386
react-dropdown,middle,18.840028109977176
react-flexbox-grid,middle,16.454491004874637
react-flip-move,middle,19.185262293665197
react-grid-layout,middle,21.59881607359868
react-group,middle,21.5872461617417
react-highcharts,middle,19.43079327248958
react-highlight,middle,17.060034182614828
react-hot-loader,top,21.139490097384837
react-inline-css,middle,20.641334068666403
react-masonry-component,middle,22.014802184496013
react-moment-proptypes,middle,14.402938322938326
react-mounter,middle,21.473995043693755
react-native-collapsible,middle,20.786006391500614
react-native-communications,middle,20.26857115616697
react-native-modalbox,middle,23.46257250515315
react-native-navbar,middle,21.28426633530082
react-native-progress,middle,20.072930072930074
react-native-side-menu,middle,18.12707152496626
react-notification-system,middle,20.24288272868504
react-paginate,middle,19.81760592348828
react-quill,middle,17.358646734854446
react-redux,top,19.75639297579497
react-resizable,middle,21.420533635745862
react-responsive-carousel,middle,21.909995782553924
react-scrolllock,middle,23.515271601463553
react-share,middle,16.206161745827984
react-sidebar,middle,20.590584839996605
react-static-container,middle,19.540237154150198
react-sticky,middle,18.601302972802024
react-svg-loader,middle,19.45599633951041
react-toggle,middle,18.669999999999998
react-with-styles,middle,17.723820245801672
read-file,middle,14.156600708539093
read-pkg,top,13.665919928025193
read-pkg-up,top,11.709651024291398
read-yaml,middle,15.02620453572957
rechoir,top,16.999548884086227
redent,top,14.923210205111733
reduce-css-calc,top,19.620442260442264
reduce-function-call,top,20.781821955735
redux,top,17.111794871794874
redux-auth-wrapper,middle,19.791945629840367
redux-devtools-themes,middle,26.052698412698412
redux-localstorage,middle,14.670338560935681
redux-thunk,top,13.441073817712189
redux-undo,middle,18.861291543644484
regex-cache,top,20.747544786165477
regextras,middle,23.027980295566504
registry-url,top,22.050664654467713
regjsgen,top,21.072080695810676
relateurl,top,18.94751322751323
relative,middle,19.37814667759081
remote-form,bottom,18.472225877103927
remove-markdown,middle,16.39855549253167
repeat-element,top,18.5235881871176
repeat-string,top,15.881977337732858
repeating,top,22.31765567765568
replace-ext,top,15.604953560371518
require-from-string,top,13.872131648770019
require-in-the-middle,middle,18.047091096724262
requires-port,top,18.63345773202194
resolve-cwd,top,15.288777050152262
resolve-dir,top,16.876127951762626
resolve-from,top,14.787372522573154
resolve-protobuf-schema,middle,20.895450757957967
resource-loader,middle,19.897090688799626
restore-cursor,top,17.39473534868493
rethinkdbdash,middle,19.995322397850924
rev-del,middle,19.08188891200333
rework-plugin-function,middle,16.8890987393313
rework-plugin-url,middle,15.260217415883051
right-align,top,16.632830631900397
ripple,middle,22.543492063492067
rollup,top,16.570358916445873
rollup-plugin-babel-minify,middle,17.029254929467697
rollup-plugin-bundle-size,middle,19.324825356104558
rollup-plugin-istanbul,middle,22.443663003663005
rollup-plugin-multi-entry,middle,17.952934472934476
rollup-plugin-node-resolve,top,16.868424908424906
router,middle,17.512211922444482
rss,bottom,15.75635730123535
rtl-detect,middle,13.359523015811536
run-applescript,middle,18.033994786575434
run-auto,middle,20.859436579436583
run-sequence,top,14.995658914728683
safe-buffer,top,19.394452733276264
sane,top,20.881945505474917
sass-graph,top,18.098672010250958
scss-tokenizer,top,19.35156695156695
semver-diff,top,15.331829346920165
sequence,middle,20.004830917874397
serialize-javascript,top,17.763449883449887
serve-favicon,top,15.647398334546043
serve-index,top,14.204285714285714
serve-static,top,12.145453325666093
session,top,17.25370347723289
session-file-store,middle,12.807624250038694
set-immediate-shim,top,20.782060123784262
set-value,top,14.132559205500382
setprototypeof,top,19.732551892551893
shady-css-parser,middle,17.876107094000393
shallow-clone,top,14.403260486288653
shebang-command,top,16.38388125097803
shebang-regex,top,18.38074074074074
shiro-trie,middle,14.752243754349019
should.js,top,14.707590313906104
signal-exit,top,15.858913655598363
simctl,middle,24.457187622405016
simple-sha1,middle,17.343075962938663
slack-bot-api,middle,20.23894488867841
slice-ansi,top,17.398985387372484
snapdragon,top,16.814546609708998
snapdragon-util,top,19.83047619047619
socket.io-adapter,top,19.77851621155969
sort-by,middle,14.353567251461987
sort-keys,top,11.989707602339182
source-list-map,top,14.387917448405252
source-map-resolve,top,16.51013716078256
source-map-url,top,13.65882254368023
spdx-correct.js,top,18.30856602290039
spdx-expression-parse.js,top,19.742078763838116
spdx-license-ids,top,18.353507534684006
spdx-license-list,middle,19.61409843861457
spdy-transport,top,18.176170792641383
split-string,top,18.216142312222047
spotify-web-api-node,middle,18.388061186570503
stack-utils,top,17.357572324948638
stackframe,top,19.84605788641384
standard,top,19.087391426238103
standard-format,middle,20.5314943091008
statuses,top,18.533247111644325
stdout-stream,top,14.751705288175879
stealthy-require,top,16.911182795698927
stream-assert,middle,18.376703176703177
stream-each,top,16.24779220779221
stream-http,top,13.689281367430036
stream-shift,top,17.150415850024956
stream-to-promise,middle,14.500259740259741
strict-uri-encode,top,20.090682629981366
string-length,top,15.811027886841838
string-width,top,19.401473354231975
strip-bom,top,13.638919779407583
strip-comments,top,16.434555074555078
strip-indent,top,17.15193675889328
strong-globalize,middle,20.239570863918694
superagent-promise,middle,20.35897798901136
svg4everybody,middle,17.633652456934193
swagger-jsdoc,middle,14.867212475633531
table,top,18.888775785617888
tacks,middle,16.895291568568663
teamwork,middle,19.397210397210397
telegraf,middle,14.148866731723876
template-html-loader,middle,17.163076923076922
templating-resources,middle,20.13826324176863
test-exclude,top,16.367761177993735
testing,middle,15.40863754132047
thorJS-builder,bottom,21.25389355742297
throng,middle,17.543881927039823
time-stamp,top,18.694778325123153
titleize,middle,14.4197002997003
to-arraybuffer,top,18.46097666196338
to-fast-properties,top,24.518668267837178
to-ico,middle,16.216661247540003
to-object-path,top,17.821900610287706
to-regex-range,top,15.986936026936027
toml-require,middle,12.722364532019705
top-gh-contribs,middle,16.357526446306935
topo,top,16.11333534682372
toxic,middle,19.085240749588575
transliteration,middle,17.045603511966327
trash-cli,middle,17.42524064171123
trim-newlines,top,12.522169312169314
try-require,middle,15.222064797716973
tslint-ionic-rules,middle,22.15429730512895
tween-one,middle,19.006074429142632
tweetnacl-js,top,24.027274932569775
uglifyjs-webpack-plugin,top,19.439082321187584
unassert,middle,17.213696846888336
unassertify,middle,19.606810580723625
unc-path-regex,top,20.560749625187405
underscore-template-loader,middle,14.204124548952134
unescape-js,middle,18.489700766222505
union-value,top,14.895785745555568
uniqid,top,16.66402852049911
uniqs,top,12.922079298549889
unit-coverage,middle,17.559137159137162
unit.js,middle,12.296777816777817
universal-router,middle,18.47038020236379
unset-value,top,15.358434547908235
url-parse,top,15.256972381623546
url-parse-lax,top,21.215929736909935
url-slug,middle,20.851018143649725
use,top,20.878957259369162
utfstring,middle,22.885217391304348
util-deprecate,top,16.790954927425517
v8flags,top,20.16007696007696
validate-npm-package-license.js,top,19.51069302631715
validate-npm-package-name,top,18.41213595889091
varuint-bitcoin,middle,21.258485423494914
vary,top,19.897283743735358
vector-tile-js,middle,18.755651400926546
verb-tag-jscomments,middle,19.05858482523444
versionify,middle,15.890205446727185
verup,middle,18.556552837843164
vinyl-source-stream,top,15.80501742160279
vizion,middle,18.53640463196465
void-elements,top,14.434297291139398
vue-component-compiler,middle,17.12698412698413
vue-hot-reload-api,top,18.53498501498502
vue-loader,top,12.506938775510205
vue-moment,middle,15.599411764705883
vue-touch,middle,14.937891737891738
vuex-i18n,middle,17.45952380952381
vuvuzela,middle,21.630303030303033
vux-loader,middle,12.199604709016475
wangEditor,middle,19.35292682926829
warning,top,16.673363084791657
watchpack,top,16.794041514041517
wbuf,top,14.78412020117329
web-resource-inliner,middle,19.826103911069456
webidl-conversions,top,19.654701251774423
webidl2js,middle,22.38267704857249
webpack-bundle-analyzer,top,24.818377427352107
webpack-cleanup-plugin,middle,18.746387076731907
webpack-hot-middleware,top,16.795944451699974
webpack-manifest-plugin,top,17.15661375661376
webpack-merge,top,19.558261392500743
webpack-middleware,middle,19.168991060025544
webpack-sources,top,13.921212121212125
webpack-subresource-integrity,top,23.091788931788933
websocket-extensions-node,top,23.221822144725373
whatwg-url,top,17.976410077528392
wide-align,top,17.249848812555385
widest-line,top,13.9592394533571
wif,middle,19.404154962185522
window-size,top,17.42196078431373
wrap-ansi,top,14.182727834937435
wrappy,top,17.798765760667287
write,top,14.26
write-file-atomic,top,20.50189486189486
xdg-basedir,top,19.41110097631837
xdg-trashdir,middle,20.00231389284021
xml-char-classes,top,20.432468272468277
xml-name-validator,top,19.137117429749008
y18n,top,18.566153846153846
yallist,top,19.842778091473743
yargonaut,middle,19.091648379588882
yargs-parser,top,16.90928774928775
yauzl,top,13.183174603174603
yeast,top,15.883984674329502
yn,top,12.250496871549505
zopflipng-bin,middle,21.29814871403107
